#proc cat nGausRV nGausWV
InsideAcceptance_genJet4p7Pt1_150p0_10000p0 recoJet4p7Pt1_150p0_10000p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 1 -1
InsideAcceptance_genJet4p7Pt1_150p0_10000p0 recoJet4p7Pt1_150p0_10000p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_150p0_10000p0 recoJet4p7Pt1_150p0_10000p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 3 -1
InsideAcceptance_genJet4p7Pt1_150p0_10000p0 recoJet4p7Pt1_30p0_40p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_150p0_10000p0 recoJet4p7Pt1_30p0_40p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_150p0_10000p0 recoJet4p7Pt1_30p0_40p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_150p0_10000p0 recoJet4p7Pt1_40p0_65p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_150p0_10000p0 recoJet4p7Pt1_40p0_65p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_150p0_10000p0 recoJet4p7Pt1_40p0_65p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_150p0_10000p0 recoJet4p7Pt1_65p0_90p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_150p0_10000p0 recoJet4p7Pt1_65p0_90p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_150p0_10000p0 recoJet4p7Pt1_65p0_90p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_150p0_10000p0 recoJet4p7Pt1_90p0_150p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_150p0_10000p0 recoJet4p7Pt1_90p0_150p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_150p0_10000p0 recoJet4p7Pt1_90p0_150p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_30p0_40p0 recoJet4p7Pt1_150p0_10000p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_30p0_40p0 recoJet4p7Pt1_150p0_10000p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_30p0_40p0 recoJet4p7Pt1_150p0_10000p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_30p0_40p0 recoJet4p7Pt1_30p0_40p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 1 1
InsideAcceptance_genJet4p7Pt1_30p0_40p0 recoJet4p7Pt1_30p0_40p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 1 1
InsideAcceptance_genJet4p7Pt1_30p0_40p0 recoJet4p7Pt1_30p0_40p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 1 1
InsideAcceptance_genJet4p7Pt1_30p0_40p0 recoJet4p7Pt1_40p0_65p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 1 -1
InsideAcceptance_genJet4p7Pt1_30p0_40p0 recoJet4p7Pt1_40p0_65p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 1 -1
InsideAcceptance_genJet4p7Pt1_30p0_40p0 recoJet4p7Pt1_40p0_65p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 1 1
InsideAcceptance_genJet4p7Pt1_30p0_40p0 recoJet4p7Pt1_65p0_90p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_30p0_40p0 recoJet4p7Pt1_65p0_90p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_30p0_40p0 recoJet4p7Pt1_65p0_90p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_30p0_40p0 recoJet4p7Pt1_90p0_150p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_30p0_40p0 recoJet4p7Pt1_90p0_150p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_30p0_40p0 recoJet4p7Pt1_90p0_150p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_40p0_65p0 recoJet4p7Pt1_150p0_10000p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_40p0_65p0 recoJet4p7Pt1_150p0_10000p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_40p0_65p0 recoJet4p7Pt1_150p0_10000p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_40p0_65p0 recoJet4p7Pt1_30p0_40p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 1 -1
InsideAcceptance_genJet4p7Pt1_40p0_65p0 recoJet4p7Pt1_30p0_40p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 1 -1
InsideAcceptance_genJet4p7Pt1_40p0_65p0 recoJet4p7Pt1_30p0_40p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 1 -1
InsideAcceptance_genJet4p7Pt1_40p0_65p0 recoJet4p7Pt1_40p0_65p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 1 1
InsideAcceptance_genJet4p7Pt1_40p0_65p0 recoJet4p7Pt1_40p0_65p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 1 1
InsideAcceptance_genJet4p7Pt1_40p0_65p0 recoJet4p7Pt1_40p0_65p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 2 1
InsideAcceptance_genJet4p7Pt1_40p0_65p0 recoJet4p7Pt1_65p0_90p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 1 -1
InsideAcceptance_genJet4p7Pt1_40p0_65p0 recoJet4p7Pt1_65p0_90p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 1 -1
InsideAcceptance_genJet4p7Pt1_40p0_65p0 recoJet4p7Pt1_65p0_90p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 1 -1
InsideAcceptance_genJet4p7Pt1_40p0_65p0 recoJet4p7Pt1_90p0_150p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_40p0_65p0 recoJet4p7Pt1_90p0_150p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_40p0_65p0 recoJet4p7Pt1_90p0_150p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_65p0_90p0 recoJet4p7Pt1_150p0_10000p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_65p0_90p0 recoJet4p7Pt1_150p0_10000p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_65p0_90p0 recoJet4p7Pt1_150p0_10000p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_65p0_90p0 recoJet4p7Pt1_30p0_40p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_65p0_90p0 recoJet4p7Pt1_30p0_40p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_65p0_90p0 recoJet4p7Pt1_30p0_40p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_65p0_90p0 recoJet4p7Pt1_40p0_65p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 1 -1
InsideAcceptance_genJet4p7Pt1_65p0_90p0 recoJet4p7Pt1_40p0_65p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 1 -1
InsideAcceptance_genJet4p7Pt1_65p0_90p0 recoJet4p7Pt1_40p0_65p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 1 -1
InsideAcceptance_genJet4p7Pt1_65p0_90p0 recoJet4p7Pt1_65p0_90p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 2 -1
InsideAcceptance_genJet4p7Pt1_65p0_90p0 recoJet4p7Pt1_65p0_90p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 2 -1
InsideAcceptance_genJet4p7Pt1_65p0_90p0 recoJet4p7Pt1_65p0_90p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 1 -1
InsideAcceptance_genJet4p7Pt1_65p0_90p0 recoJet4p7Pt1_90p0_150p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 1 -1
InsideAcceptance_genJet4p7Pt1_65p0_90p0 recoJet4p7Pt1_90p0_150p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 2 -1
InsideAcceptance_genJet4p7Pt1_65p0_90p0 recoJet4p7Pt1_90p0_150p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 1 -1
InsideAcceptance_genJet4p7Pt1_90p0_150p0 recoJet4p7Pt1_150p0_10000p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_90p0_150p0 recoJet4p7Pt1_150p0_10000p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_90p0_150p0 recoJet4p7Pt1_150p0_10000p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_90p0_150p0 recoJet4p7Pt1_30p0_40p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_90p0_150p0 recoJet4p7Pt1_30p0_40p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_90p0_150p0 recoJet4p7Pt1_30p0_40p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_90p0_150p0 recoJet4p7Pt1_40p0_65p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_90p0_150p0 recoJet4p7Pt1_40p0_65p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_90p0_150p0 recoJet4p7Pt1_40p0_65p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 -1 -1
InsideAcceptance_genJet4p7Pt1_90p0_150p0 recoJet4p7Pt1_65p0_90p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 1 -1
InsideAcceptance_genJet4p7Pt1_90p0_150p0 recoJet4p7Pt1_65p0_90p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 4 -1
InsideAcceptance_genJet4p7Pt1_90p0_150p0 recoJet4p7Pt1_65p0_90p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 1 -1
InsideAcceptance_genJet4p7Pt1_90p0_150p0 recoJet4p7Pt1_90p0_150p0_sigmaMoM_decorr_0p0106_0p0146_SigmaMpTTag_0_16 2 -1
InsideAcceptance_genJet4p7Pt1_90p0_150p0 recoJet4p7Pt1_90p0_150p0_sigmaMoM_decorr_0p0146_0p0396_SigmaMpTTag_0_16 1 -1
InsideAcceptance_genJet4p7Pt1_90p0_150p0 recoJet4p7Pt1_90p0_150p0_sigmaMoM_decorr_0p0_0p0106_SigmaMpTTag_0_16 1 -1
