#proc cat nGausRV nGausWV
smH_PTH_0p0_30p0 hgg_PTH_0p0_30p0_cat1_16 1 -1
smH_PTH_0p0_30p0 hgg_PTH_0p0_30p0_cat2_16 1 -1
smH_PTH_0p0_30p0 hgg_PTH_0p0_30p0_cat0_16 1 -1
smH_PTH_0p0_30p0 hgg_PTH_100p0_170p0_cat1_16 -1 -1
smH_PTH_0p0_30p0 hgg_PTH_100p0_170p0_cat2_16 -1 -1
smH_PTH_0p0_30p0 hgg_PTH_100p0_170p0_cat0_16 -1 -1
smH_PTH_0p0_30p0 hgg_PTH_170p0_10000p0_cat1_16 -1 -1
smH_PTH_0p0_30p0 hgg_PTH_170p0_10000p0_cat2_16 -1 -1
smH_PTH_0p0_30p0 hgg_PTH_170p0_10000p0_cat0_16 -1 -1
smH_PTH_0p0_30p0 hgg_PTH_30p0_60p0_cat1_16 -1 -1
smH_PTH_0p0_30p0 hgg_PTH_30p0_60p0_cat2_16 2 -1
smH_PTH_0p0_30p0 hgg_PTH_30p0_60p0_cat0_16 -1 -1
smH_PTH_0p0_30p0 hgg_PTH_60p0_100p0_cat1_16 -1 -1
smH_PTH_0p0_30p0 hgg_PTH_60p0_100p0_cat2_16 -1 -1
smH_PTH_0p0_30p0 hgg_PTH_60p0_100p0_cat0_16 -1 -1
smH_PTH_100p0_170p0 hgg_PTH_0p0_30p0_cat1_16 -1 -1
smH_PTH_100p0_170p0 hgg_PTH_0p0_30p0_cat2_16 -1 -1
smH_PTH_100p0_170p0 hgg_PTH_0p0_30p0_cat0_16 -1 -1
smH_PTH_100p0_170p0 hgg_PTH_100p0_170p0_cat1_16 2 -1
smH_PTH_100p0_170p0 hgg_PTH_100p0_170p0_cat2_16 2 -1
smH_PTH_100p0_170p0 hgg_PTH_100p0_170p0_cat0_16 2 -1
smH_PTH_100p0_170p0 hgg_PTH_170p0_10000p0_cat1_16 -1 -1
smH_PTH_100p0_170p0 hgg_PTH_170p0_10000p0_cat2_16 -1 -1
smH_PTH_100p0_170p0 hgg_PTH_170p0_10000p0_cat0_16 -1 -1
smH_PTH_100p0_170p0 hgg_PTH_30p0_60p0_cat1_16 -1 -1
smH_PTH_100p0_170p0 hgg_PTH_30p0_60p0_cat2_16 -1 -1
smH_PTH_100p0_170p0 hgg_PTH_30p0_60p0_cat0_16 -1 -1
smH_PTH_100p0_170p0 hgg_PTH_60p0_100p0_cat1_16 3 -1
smH_PTH_100p0_170p0 hgg_PTH_60p0_100p0_cat2_16 1 -1
smH_PTH_100p0_170p0 hgg_PTH_60p0_100p0_cat0_16 3 -1
smH_PTH_170p0_10000p0 hgg_PTH_0p0_30p0_cat1_16 -1 -1
smH_PTH_170p0_10000p0 hgg_PTH_0p0_30p0_cat2_16 -1 -1
smH_PTH_170p0_10000p0 hgg_PTH_0p0_30p0_cat0_16 -1 -1
smH_PTH_170p0_10000p0 hgg_PTH_100p0_170p0_cat1_16 -1 -1
smH_PTH_170p0_10000p0 hgg_PTH_100p0_170p0_cat2_16 4 -1
smH_PTH_170p0_10000p0 hgg_PTH_100p0_170p0_cat0_16 -1 -1
smH_PTH_170p0_10000p0 hgg_PTH_170p0_10000p0_cat1_16 1 -1
smH_PTH_170p0_10000p0 hgg_PTH_170p0_10000p0_cat2_16 2 -1
smH_PTH_170p0_10000p0 hgg_PTH_170p0_10000p0_cat0_16 1 -1
smH_PTH_170p0_10000p0 hgg_PTH_30p0_60p0_cat1_16 -1 -1
smH_PTH_170p0_10000p0 hgg_PTH_30p0_60p0_cat2_16 -1 -1
smH_PTH_170p0_10000p0 hgg_PTH_30p0_60p0_cat0_16 -1 -1
smH_PTH_170p0_10000p0 hgg_PTH_60p0_100p0_cat1_16 -1 -1
smH_PTH_170p0_10000p0 hgg_PTH_60p0_100p0_cat2_16 -1 -1
smH_PTH_170p0_10000p0 hgg_PTH_60p0_100p0_cat0_16 -1 -1
smH_PTH_30p0_60p0 hgg_PTH_0p0_30p0_cat1_16 -1 -1
smH_PTH_30p0_60p0 hgg_PTH_0p0_30p0_cat2_16 3 -1
smH_PTH_30p0_60p0 hgg_PTH_0p0_30p0_cat0_16 -1 -1
smH_PTH_30p0_60p0 hgg_PTH_100p0_170p0_cat1_16 -1 -1
smH_PTH_30p0_60p0 hgg_PTH_100p0_170p0_cat2_16 -1 -1
smH_PTH_30p0_60p0 hgg_PTH_100p0_170p0_cat0_16 -1 -1
smH_PTH_30p0_60p0 hgg_PTH_170p0_10000p0_cat1_16 -1 -1
smH_PTH_30p0_60p0 hgg_PTH_170p0_10000p0_cat2_16 -1 -1
smH_PTH_30p0_60p0 hgg_PTH_170p0_10000p0_cat0_16 -1 -1
smH_PTH_30p0_60p0 hgg_PTH_30p0_60p0_cat1_16 3 1
smH_PTH_30p0_60p0 hgg_PTH_30p0_60p0_cat2_16 2 4
smH_PTH_30p0_60p0 hgg_PTH_30p0_60p0_cat0_16 4 2
smH_PTH_30p0_60p0 hgg_PTH_60p0_100p0_cat1_16 -1 -1
smH_PTH_30p0_60p0 hgg_PTH_60p0_100p0_cat2_16 1 -1
smH_PTH_30p0_60p0 hgg_PTH_60p0_100p0_cat0_16 -1 -1
smH_PTH_60p0_100p0 hgg_PTH_0p0_30p0_cat1_16 -1 -1
smH_PTH_60p0_100p0 hgg_PTH_0p0_30p0_cat2_16 -1 -1
smH_PTH_60p0_100p0 hgg_PTH_0p0_30p0_cat0_16 -1 -1
smH_PTH_60p0_100p0 hgg_PTH_100p0_170p0_cat1_16 -1 -1
smH_PTH_60p0_100p0 hgg_PTH_100p0_170p0_cat2_16 1 -1
smH_PTH_60p0_100p0 hgg_PTH_100p0_170p0_cat0_16 -1 -1
smH_PTH_60p0_100p0 hgg_PTH_170p0_10000p0_cat1_16 -1 -1
smH_PTH_60p0_100p0 hgg_PTH_170p0_10000p0_cat2_16 -1 -1
smH_PTH_60p0_100p0 hgg_PTH_170p0_10000p0_cat0_16 -1 -1
smH_PTH_60p0_100p0 hgg_PTH_30p0_60p0_cat1_16 1 -1
smH_PTH_60p0_100p0 hgg_PTH_30p0_60p0_cat2_16 1 -1
smH_PTH_60p0_100p0 hgg_PTH_30p0_60p0_cat0_16 3 -1
smH_PTH_60p0_100p0 hgg_PTH_60p0_100p0_cat1_16 2 1
smH_PTH_60p0_100p0 hgg_PTH_60p0_100p0_cat2_16 1 1
smH_PTH_60p0_100p0 hgg_PTH_60p0_100p0_cat0_16 2 1
OutsideAcceptance hgg_PTH_0p0_30p0_cat1_16 1 1
OutsideAcceptance hgg_PTH_0p0_30p0_cat2_16 1 3
OutsideAcceptance hgg_PTH_0p0_30p0_cat0_16 1 1
OutsideAcceptance hgg_PTH_100p0_170p0_cat1_16 2 3
OutsideAcceptance hgg_PTH_100p0_170p0_cat2_16 1 1
OutsideAcceptance hgg_PTH_100p0_170p0_cat0_16 3 4
OutsideAcceptance hgg_PTH_170p0_10000p0_cat1_16 1 -1
OutsideAcceptance hgg_PTH_170p0_10000p0_cat2_16 1 -1
OutsideAcceptance hgg_PTH_170p0_10000p0_cat0_16 1 -1
OutsideAcceptance hgg_PTH_30p0_60p0_cat1_16 1 2
OutsideAcceptance hgg_PTH_30p0_60p0_cat2_16 2 2
OutsideAcceptance hgg_PTH_30p0_60p0_cat0_16 1 1
OutsideAcceptance hgg_PTH_60p0_100p0_cat1_16 3 1
OutsideAcceptance hgg_PTH_60p0_100p0_cat2_16 2 1
OutsideAcceptance hgg_PTH_60p0_100p0_cat0_16 1 2
