#proc cat nGausRV nGausWV
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p0_0p5 recoAbsDeltaPhiJ1J2Jets4p7_0p0_0p5_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 1 -1
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p0_0p5 recoAbsDeltaPhiJ1J2Jets4p7_0p0_0p5_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 1 -1
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p0_0p5 recoAbsDeltaPhiJ1J2Jets4p7_0p0_0p5_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 2 -1
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p0_0p5 recoAbsDeltaPhiJ1J2Jets4p7_0p5_0p9_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p0_0p5 recoAbsDeltaPhiJ1J2Jets4p7_0p5_0p9_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p0_0p5 recoAbsDeltaPhiJ1J2Jets4p7_0p5_0p9_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p0_0p5 recoAbsDeltaPhiJ1J2Jets4p7_0p9_1p3_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p0_0p5 recoAbsDeltaPhiJ1J2Jets4p7_0p9_1p3_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p0_0p5 recoAbsDeltaPhiJ1J2Jets4p7_0p9_1p3_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p0_0p5 recoAbsDeltaPhiJ1J2Jets4p7_1p3_1p7_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p0_0p5 recoAbsDeltaPhiJ1J2Jets4p7_1p3_1p7_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p0_0p5 recoAbsDeltaPhiJ1J2Jets4p7_1p3_1p7_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p0_0p5 recoAbsDeltaPhiJ1J2Jets4p7_1p7_2p5_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p0_0p5 recoAbsDeltaPhiJ1J2Jets4p7_1p7_2p5_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p0_0p5 recoAbsDeltaPhiJ1J2Jets4p7_1p7_2p5_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p0_0p5 recoAbsDeltaPhiJ1J2Jets4p7_2p5_3p2_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p0_0p5 recoAbsDeltaPhiJ1J2Jets4p7_2p5_3p2_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p0_0p5 recoAbsDeltaPhiJ1J2Jets4p7_2p5_3p2_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p5_0p9 recoAbsDeltaPhiJ1J2Jets4p7_0p0_0p5_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p5_0p9 recoAbsDeltaPhiJ1J2Jets4p7_0p0_0p5_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p5_0p9 recoAbsDeltaPhiJ1J2Jets4p7_0p0_0p5_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p5_0p9 recoAbsDeltaPhiJ1J2Jets4p7_0p5_0p9_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 3 -1
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p5_0p9 recoAbsDeltaPhiJ1J2Jets4p7_0p5_0p9_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 1 -1
InsideAcceptance_genAbsDeltaPhiJ1J2Jets4p7_0p5_0p9 recoAbsDeltaPhiJ1J2Jets4p7_0p5_0p9_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 3 -1
