#proc cat nGausRV nGausWV
InsideAcceptance_genPt_0p0_30p0 recoPt_0p0_30p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genPt_0p0_30p0 recoPt_0p0_30p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genPt_0p0_30p0 recoPt_0p0_30p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genPt_0p0_30p0 recoPt_100p0_170p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_0p0_30p0 recoPt_100p0_170p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_0p0_30p0 recoPt_100p0_170p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_0p0_30p0 recoPt_170p0_10000p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_0p0_30p0 recoPt_170p0_10000p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_0p0_30p0 recoPt_170p0_10000p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_0p0_30p0 recoPt_30p0_60p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_0p0_30p0 recoPt_30p0_60p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 3 -1
InsideAcceptance_genPt_0p0_30p0 recoPt_30p0_60p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_0p0_30p0 recoPt_60p0_100p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_0p0_30p0 recoPt_60p0_100p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_0p0_30p0 recoPt_60p0_100p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_100p0_170p0 recoPt_0p0_30p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_100p0_170p0 recoPt_0p0_30p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_100p0_170p0 recoPt_0p0_30p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_100p0_170p0 recoPt_100p0_170p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 4 -1
InsideAcceptance_genPt_100p0_170p0 recoPt_100p0_170p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genPt_100p0_170p0 recoPt_100p0_170p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genPt_100p0_170p0 recoPt_170p0_10000p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_100p0_170p0 recoPt_170p0_10000p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_100p0_170p0 recoPt_170p0_10000p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_100p0_170p0 recoPt_30p0_60p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_100p0_170p0 recoPt_30p0_60p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_100p0_170p0 recoPt_30p0_60p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_100p0_170p0 recoPt_60p0_100p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 3 -1
InsideAcceptance_genPt_100p0_170p0 recoPt_60p0_100p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 4 -1
InsideAcceptance_genPt_100p0_170p0 recoPt_60p0_100p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 1 -1
InsideAcceptance_genPt_170p0_10000p0 recoPt_0p0_30p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_170p0_10000p0 recoPt_0p0_30p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_170p0_10000p0 recoPt_0p0_30p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_170p0_10000p0 recoPt_100p0_170p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_170p0_10000p0 recoPt_100p0_170p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_170p0_10000p0 recoPt_100p0_170p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_170p0_10000p0 recoPt_170p0_10000p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 4 -1
InsideAcceptance_genPt_170p0_10000p0 recoPt_170p0_10000p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genPt_170p0_10000p0 recoPt_170p0_10000p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genPt_170p0_10000p0 recoPt_30p0_60p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_170p0_10000p0 recoPt_30p0_60p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_170p0_10000p0 recoPt_30p0_60p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_170p0_10000p0 recoPt_60p0_100p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_170p0_10000p0 recoPt_60p0_100p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_170p0_10000p0 recoPt_60p0_100p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_30p0_60p0 recoPt_0p0_30p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_30p0_60p0 recoPt_0p0_30p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 1 -1
InsideAcceptance_genPt_30p0_60p0 recoPt_0p0_30p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_30p0_60p0 recoPt_100p0_170p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_30p0_60p0 recoPt_100p0_170p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_30p0_60p0 recoPt_100p0_170p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_30p0_60p0 recoPt_170p0_10000p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_30p0_60p0 recoPt_170p0_10000p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_30p0_60p0 recoPt_170p0_10000p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_30p0_60p0 recoPt_30p0_60p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 3 2
InsideAcceptance_genPt_30p0_60p0 recoPt_30p0_60p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 4 2
InsideAcceptance_genPt_30p0_60p0 recoPt_30p0_60p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 3 1
InsideAcceptance_genPt_30p0_60p0 recoPt_60p0_100p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genPt_30p0_60p0 recoPt_60p0_100p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 1 -1
InsideAcceptance_genPt_30p0_60p0 recoPt_60p0_100p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_60p0_100p0 recoPt_0p0_30p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_60p0_100p0 recoPt_0p0_30p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_60p0_100p0 recoPt_0p0_30p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_60p0_100p0 recoPt_100p0_170p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_60p0_100p0 recoPt_100p0_170p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 3 -1
InsideAcceptance_genPt_60p0_100p0 recoPt_100p0_170p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_60p0_100p0 recoPt_170p0_10000p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_60p0_100p0 recoPt_170p0_10000p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_60p0_100p0 recoPt_170p0_10000p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genPt_60p0_100p0 recoPt_30p0_60p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 3 -1
InsideAcceptance_genPt_60p0_100p0 recoPt_30p0_60p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genPt_60p0_100p0 recoPt_30p0_60p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 3 -1
InsideAcceptance_genPt_60p0_100p0 recoPt_60p0_100p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genPt_60p0_100p0 recoPt_60p0_100p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 2 1
InsideAcceptance_genPt_60p0_100p0 recoPt_60p0_100p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 3 3
OutsideAcceptance recoPt_0p0_30p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 3 1
OutsideAcceptance recoPt_0p0_30p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 2 2
OutsideAcceptance recoPt_0p0_30p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 1 1
OutsideAcceptance recoPt_100p0_170p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 2 -1
OutsideAcceptance recoPt_100p0_170p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 1 -1
OutsideAcceptance recoPt_100p0_170p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 1 -1
OutsideAcceptance recoPt_170p0_10000p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 1 -1
OutsideAcceptance recoPt_170p0_10000p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 1 -1
OutsideAcceptance recoPt_170p0_10000p0_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 1 -1
OutsideAcceptance recoPt_30p0_60p0_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 3 4
OutsideAcceptance recoPt_30p0_60p0_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 2 1
